,교량명,시도명,시군구명,교량시작점위도,교량시작점경도,교량종료점위도,교량종료점경도,교량높이
4266,광대2교(창원),경기도,여주군,37.270415,127.58192,37.270415,127.58192,0.0
4267,광대2교(양평),경기도,여주군,37.270415,127.58192,37.270415,127.58192,0.0
4268,신지교(창원),경기도,여주군,37.288112,127.58007,37.288112,127.58007,0.0
4269,신지교(양평),경기도,여주군,37.288112,127.58007,37.288112,127.58007,0.0
4270,번도교(창원),경기도,여주군,37.297044,127.581547,37.297044,127.581547,0.0
4271,번도교(양평),경기도,여주군,37.297044,127.581547,37.297044,127.581547,0.0
4272,서여주IC1교,경기도,여주군,37.30602,127.582284,37.30602,127.582284,0.0
4273,서여주IC2교,경기도,여주군,37.30602,127.582284,37.30602,127.582284,0.0
4274,서여주IC3교,경기도,여주군,37.30602,127.582284,37.30602,127.582284,0.0
4275,서여주IC교,경기도,여주군,37.30602,127.582284,37.30602,127.582284,0.0
4276,구양1교(창원),경기도,여주군,37.30602,127.582284,37.30602,127.582284,0.0
4277,구양1교(양평),경기도,여주군,37.30602,127.582284,37.30602,127.582284,0.0
4278,구양2교(창원),경기도,여주군,37.314416,127.578404,37.314416,127.578404,0.0
4279,구양2교(양평),경기도,여주군,37.314416,127.578404,37.314416,127.578404,0.0
4280,구양3교(창원),경기도,여주군,37.32098,127.570696,37.32098,127.570696,0.0
4281,구양3교(양평),경기도,여주군,37.32098,127.570696,37.32098,127.570696,0.0
4282,율극교(창원),경기도,여주군,37.327231,127.562572,37.327231,127.562572,0.0
4283,율극교(양평),경기도,여주군,37.327231,127.562572,37.327231,127.562572,0.0
4284,효지교(창원),경기도,여주군,37.333508,127.55448,37.333508,127.55448,0.0
4285,효지교(양평),경기도,여주군,37.333508,127.55448,37.333508,127.55448,0.0
4286,귀백1교(창원),경기도,여주군,37.339854,127.548199,37.339854,127.548199,0.0
4287,귀백1교(양평),경기도,여주군,37.339854,127.548199,37.339854,127.548199,0.0
4288,귀백2교(창원),경기도,여주군,37.347367,127.541967,37.347367,127.541967,0.0
4289,귀백2교(양평),경기도,여주군,37.347367,127.541967,37.347367,127.541967,0.0
4290,복대교(창원),경기도,여주군,37.361474,127.528291,37.361474,127.528291,0.0
4291,복대교(양평),경기도,여주군,37.361474,127.528291,37.361474,127.528291,0.0
4292,문장교(창원),경기도,여주군,37.370369,127.526778,37.370369,127.526778,0.0
4293,문장교(양평),경기도,여주군,37.370369,127.526778,37.370369,127.526778,0.0
4294,북여주IC1교,경기도,여주군,37.370369,127.526778,37.370369,127.526778,0.0
4295,북여주IC교,경기도,여주군,37.370369,127.526778,37.370369,127.526778,0.0
4296,계신교(창원),경기도,여주군,37.370369,127.526778,37.370369,127.526778,0.0
4297,계신교(양평),경기도,여주군,37.370369,127.526778,37.370369,127.526778,0.0
4298,계장천교(창원),경기도,여주군,37.380357,127.52524,37.380357,127.52524,0.0
4299,계장천교(양평),경기도,여주군,37.380357,127.52524,37.380357,127.52524,0.0
4300,궁1교(창원),경기도,여주군,37.380357,127.52524,37.380357,127.52524,0.0
4301,궁1교(양평),경기도,여주군,37.380357,127.52524,37.380357,127.52524,0.0
4302,궁2교(창원),경기도,여주군,37.380357,127.52524,37.380357,127.52524,0.0
4303,궁2교(양평),경기도,여주군,37.380357,127.52524,37.380357,127.52524,0.0
4304,궁3교(창원),경기도,여주군,37.38911,127.522571,37.38911,127.522571,0.0
4305,궁3교(양평),경기도,여주군,37.38911,127.522571,37.38911,127.522571,0.0
4306,외평교(창원),경기도,여주군,37.397846,127.519849,37.397846,127.519849,0.0
4307,외평교(양평),경기도,여주군,37.397846,127.519849,37.397846,127.519849,0.0
4308,금사천교(창원),경기도,여주군,37.411851,127.506053,37.411851,127.506053,0.0
4309,금사천교(양평),경기도,여주군,37.411851,127.506053,37.411851,127.506053,0.0
4310,소유천교(창원),경기도,여주군,37.420191,127.501834,37.420191,127.501834,0.0
4311,소유천교(양평),경기도,여주군,37.420191,127.501834,37.420191,127.501834,0.0
4312,용담천교(창원),경기도,여주군,37.433776,127.487302,37.433776,127.487302,0.0
4313,용담천교(양평),경기도,여주군,37.433776,127.487302,37.433776,127.487302,0.0
4314,세월천교(창원),경기도,양평군,37.449072,127.475901,37.449072,127.475901,0.0
4315,세월천교(양평),경기도,양평군,37.449072,127.475901,37.449072,127.475901,0.0
4316,신화1교(창원),경기도,양평군,37.466623,127.472377,37.466623,127.472377,0.0
4317,신화1교(양평),경기도,양평군,37.466623,127.472377,37.466623,127.472377,0.0
4318,신화2교(창원),경기도,양평군,37.466623,127.472377,37.466623,127.472377,0.0
4319,신화2교(양평),경기도,양평군,37.466623,127.472377,37.466623,127.472377,0.0
4320,송학교(창원),경기도,양평군,37.483345,127.465063,37.483345,127.465063,0.0
4321,송학교(양평),경기도,양평군,37.483345,127.465063,37.483345,127.465063,0.0
4322,병산육교,경기도,양평군,37.483345,127.465063,37.483345,127.465063,0.0
4323,병산교(창원),경기도,양평군,37.49067,127.458481,37.49067,127.458481,0.0
4324,병산교(양평),경기도,양평군,37.49067,127.458481,37.49067,127.458481,0.0
4325,양평대교,경기도,양평군,37.507456,127.452244,37.507456,127.452244,0.0
4326,옥천교(창원),경기도,양평군,37.516411,127.451182,37.516411,127.451182,0.0
4327,옥천교(양평),경기도,양평군,37.516411,127.451182,37.516411,127.451182,0.0
4328,양평IC1교(진입),경기도,양평군,37.523375,127.444457,37.523375,127.444457,0.0
4329,양평IC1교(진출),경기도,양평군,37.523375,127.444457,37.523375,127.444457,0.0
4330,양평IC2교(진입),경기도,양평군,37.523375,127.444457,37.523375,127.444457,0.0
4331,양평IC2교(진출),경기도,양평군,37.523375,127.444457,37.523375,127.444457,0.0
4332,양평IC3교,경기도,양평군,37.523375,127.444457,37.523375,127.444457,0.0
4333,양평IC4교,경기도,양평군,37.523375,127.444457,37.523375,127.444457,0.0
4334,양평IC5교,경기도,양평군,37.523375,127.444457,37.523375,127.444457,0.0
4335,양평IC교(창원),경기도,양평군,37.523375,127.444457,37.523375,127.444457,0.0
4336,양평IC교(양평),경기도,양평군,37.523375,127.444457,37.523375,127.444457,0.0
4337,아신교(창원),경기도,양평군,37.523375,127.444457,37.523375,127.444457,0.0
4338,아신교(양평),경기도,양평군,37.523375,127.444457,37.523375,127.444457,0.0
4339,남이천IC1교,경기도,이천군,37.181075,127.441282,37.181075,127.441282,0.0
4340,남이천IC2교(하남),경기도,이천군,37.181075,127.441282,37.181075,127.441282,0.0
4341,매산교(하남),경기도,안성시,37.100505,127.445733,37.100505,127.445733,0.0
4342,송갈교(하남),경기도,이천시,37.207765,127.442214,37.207765,127.442214,0.0
4343,어농교(하남),경기도,이천군,37.181075,127.441282,37.181075,127.441282,0.0
4344,월정교(하남),경기도,안성시,37.092262,127.449709,37.092262,127.449709,0.0
4345,월정육교(하남),경기도,안성시,37.084853,127.456112,37.084853,127.456112,0.0
4346,일죽교,경기도,안성시,37.092262,127.449709,37.092262,127.449709,0.0
4347,일죽육교(하남),경기도,안성시,37.092262,127.449709,37.092262,127.449709,0.0
4348,청미천교(하남),경기도,안성시,37.100505,127.445733,37.100505,127.445733,0.0
4349,호법10육교,경기도,이천시,37.23452800000001,127.43549099999998,37.23452800000001,127.43549099999998,0.0
4350,호법1육교(하남),경기도,이천시,37.231893,127.428026,37.231893,127.428026,0.0
4351,호법2육교(하남),경기도,이천시,37.240676,127.425507,37.240676,127.425507,0.0
4352,호법3육교(하남),경기도,이천시,37.231893,127.428026,37.231893,127.428026,0.0
4353,호법6육교,경기도,이천시,37.240676,127.425507,37.240676,127.425507,0.0
4354,호법7육교,경기도,이천시,37.231893,127.428026,37.231893,127.428026,0.0
4355,호법9육교,경기도,이천시,37.236933,127.424868,37.236933,127.424868,0.0
4356,화봉교(하남),경기도,안성시,37.070051,127.468948,37.070051,127.468948,0.0
4357,후안1교(하남),경기도,이천시,37.223117,127.430585,37.223117,127.430585,0.0
4358,후안2교(하남),경기도,이천시,37.223117,127.430585,37.223117,127.430585,0.0
4359,금당교(양평),경기도,여주군,37.196645,127.61217,37.196645,127.61217,0.0
4360,금당교(창원),경기도,여주군,37.196645,127.61217,37.196645,127.61217,0.0
4361,삼승교(양평),경기도,여주군,37.172225,127.622368,37.172225,127.622368,0.0
4362,삼승교(창원),경기도,여주군,37.172225,127.622368,37.172225,127.622368,0.0
4363,안금천교(양평),경기도,여주군,37.226673,127.591999,37.226673,127.591999,0.0
4364,안금천교(창원),경기도,여주군,37.226673,127.591999,37.226673,127.591999,0.0
4365,여주JCT1교,경기도,여주군,37.235357,127.589114,37.235357,127.589114,0.0
4366,연대교(양평),경기도,여주군,37.187662,127.612751,37.187662,127.612751,0.0
4367,연대교(창원),경기도,여주군,37.187662,127.612751,37.187662,127.612751,0.0
4368,원부1교(양평),경기도,여주군,37.166158,127.630667,37.166158,127.630667,0.0
4369,원부1교(창원),경기도,여주군,37.166158,127.630667,37.166158,127.630667,0.0
4370,원부2교(양평),경기도,여주군,37.159697,127.638467,37.159697,127.638467,0.0
4371,원부2교(창원),경기도,여주군,37.159697,127.638467,37.159697,127.638467,0.0
4372,원부3교(양평),경기도,여주군,37.159697,127.638467,37.159697,127.638467,0.0
4373,원부3교(창원),경기도,여주군,37.159697,127.638467,37.159697,127.638467,0.0
4374,원부4교(양평),경기도,여주군,37.15221500000001,127.644675,37.15221500000001,127.644675,0.0
4375,원부4교(창원),경기도,여주군,37.15221500000001,127.644675,37.15221500000001,127.644675,0.0
4376,원향사지교(양평),경기도,여주군,37.15221500000001,127.644675,37.15221500000001,127.644675,0.0
4377,원향사지교(창원),경기도,여주군,37.15221500000001,127.644675,37.15221500000001,127.644675,0.0
4378,청미천교(양평),경기도,여주군,37.159697,127.638467,37.159697,127.638467,0.0
4379,청미천교(창원),경기도,여주군,37.159697,127.638467,37.159697,127.638467,0.0
4380,구수교(제천),경기도,안성시,36.972204,127.255769,36.972204,127.255769,0.0
4381,구수교(평택),경기도,안성시,36.972204,127.255769,36.972204,127.255769,0.0
4382,금광교(제천),경기도,안성시,36.973665,127.384918,36.973665,127.384918,0.0
4383,금광교(평택),경기도,안성시,36.973665,127.384918,36.973665,127.384918,0.0
4384,마둔교(제천),경기도,안성시,36.975598,127.309975,36.975598,127.309975,0.0
4385,마둔교(평택),경기도,안성시,36.975598,127.309975,36.975598,127.309975,0.0
4386,보체2교(제천),경기도,안성시,36.975363,127.245389,36.975363,127.245389,0.0
4387,보체2교(평택),경기도,안성시,36.975363,127.245389,36.975363,127.245389,0.0
4388,보체3교(제천),경기도,안성시,36.972204,127.255769,36.972204,127.255769,0.0
4389,보체3교(평택),경기도,안성시,36.972204,127.255769,36.972204,127.255769,0.0
4390,보체4교(제천),경기도,안성시,36.972204,127.255769,36.972204,127.255769,0.0
4391,보체4교(평택),경기도,안성시,36.972204,127.255769,36.972204,127.255769,0.0
4392,신능1교(제천),경기도,안성시,36.970132,127.266698,36.970132,127.266698,0.0
4393,신능1교(평택),경기도,안성시,36.970132,127.266698,36.970132,127.266698,0.0
4394,신능2교(제천),경기도,안성시,36.970132,127.266698,36.970132,127.266698,0.0
4395,신능2교(평택),경기도,안성시,36.970132,127.266698,36.970132,127.266698,0.0
4396,신능3교(제천),경기도,안성시,36.969035,127.277781,36.969035,127.277781,0.0
4397,신능3교(평택),경기도,안성시,36.969035,127.277781,36.969035,127.277781,0.0
4398,신능4교(제천),경기도,안성시,36.969035,127.277781,36.969035,127.277781,0.0
4399,신능4교(평택),경기도,안성시,36.969035,127.277781,36.969035,127.277781,0.0
4400,오산1교(제천),경기도,안성시,36.975598,127.309975,36.975598,127.309975,0.0
4401,오산1교(평택),경기도,안성시,36.975598,127.309975,36.975598,127.309975,0.0
4402,오산2교(제천),경기도,안성시,36.975598,127.309975,36.975598,127.309975,0.0
4403,오산2교(평택),경기도,안성시,36.97687,127.321049,36.97687,127.321049,0.0
4404,옥정1교(제천),경기도,안성시,36.974797,127.362855,36.974797,127.362855,0.0
4405,옥정1교(평택),경기도,안성시,36.974797,127.362855,36.974797,127.362855,0.0
4406,옥정2교(제천),경기도,안성시,36.975057,127.373967,36.975057,127.373967,0.0
4407,옥정2교(평택),경기도,안성시,36.975057,127.373967,36.975057,127.373967,0.0
4408,장죽교(제천),경기도,안성시,36.97687,127.321049,36.97687,127.321049,0.0
4409,장죽교(평택),경기도,안성시,36.97687,127.321049,36.97687,127.321049,0.0
4410,한운교(제천),경기도,안성시,36.980283,127.331437,36.980283,127.331437,0.0
4411,한운교(평택),경기도,안성시,36.980283,127.331437,36.980283,127.331437,0.0
4412,현곡천교(제천),경기도,안성시,36.978959,127.352941,36.978959,127.352941,0.0
4413,현곡천교(평택),경기도,안성시,36.978959,127.352941,36.978959,127.352941,0.0
4414,안성천교(부산0),경기도,안성시,36.9706,127.169665,36.9706,127.169665,0.0
4415,안성천교(부산1),경기도,안성시,36.9706,127.169665,36.9706,127.169665,0.0
4416,안성천교(서울0),경기도,안성시,36.9706,127.169665,36.9706,127.169665,0.0
4417,안성천교(서울1),경기도,안성시,36.9706,127.169665,36.9706,127.169665,0.0
4418,승두교(부산),경기도,안성시,36.97814,127.163535,36.97814,127.163535,0.0
4419,승두교(서울),경기도,안성시,36.97814,127.163535,36.97814,127.163535,0.0
4420,안성IC육교(부산0),경기도,평택시,36.994342,127.154174,36.994342,127.154174,0.0
4421,안성IC육교(부산1),경기도,평택시,36.994342,127.154174,36.994342,127.154174,0.0
4422,안성IC육교(서울0),경기도,평택시,36.994342,127.154174,36.994342,127.154174,0.0
4423,안성IC육교(서울1),경기도,평택시,36.994342,127.154174,36.994342,127.154174,0.0
4424,공도육교(부산0),경기도,평택시,36.994342,127.154174,36.994342,127.154174,0.0
4425,공도육교(부산1),경기도,평택시,36.994342,127.154174,36.994342,127.154174,0.0
4426,공도육교(서울0),경기도,평택시,36.994342,127.154174,36.994342,127.154174,0.0
4427,공도육교(서울1),경기도,평택시,36.994342,127.154174,36.994342,127.154174,0.0
4428,내기교(목포),경기도,평택시,36.979176,126.870678,36.979176,126.870678,0.0
4429,내기교(서울),경기도,평택시,36.979176,126.870678,36.979176,126.870678,0.0
4430,도곡교(목포),경기도,평택시,36.979176,126.870678,36.979176,126.870678,0.0
4431,도곡교(서울),경기도,평택시,36.979176,126.870678,36.979176,126.870678,0.0
4432,김포공항IC육교,경기도,김포시,37.584222,126.792672,37.58439,126.793441,6.0
4433,개화육교(하),경기도,김포시,37.584884,126.795303,37.586049,126.80121,8.0
4434,방화대교,경기도,고양시 덕양구,37.58424,126.81403,37.59729,126.83434,27.0
4435,창릉교,경기도,고양시 덕양구,37.595743,126.833353,37.596787,126.832518,10.0
4436,용암천교(일산),경기도,남양주시,37.644294,127.130155,37.646414,127.127677,14.4
4437,용암천교(퇴계원),경기도,남양주시,37.644073,127.13003700000002,37.646193,127.127607,14.4
4438,화접1교(일산),경기도,남양주시,37.649025,127.124702,37.649531,127.124227,7.4
4439,화접1교(퇴계원),경기도,남양주시,37.648917,127.12453,37.649429,127.124047,7.4
4440,화접2교(일산),경기도,남양주시,37.656529,127.119234,37.65693,127.118955,7.9
4441,화접2교(퇴계원),경기도,남양주시,37.656427,127.119001,37.656831,127.118733,7.9
4442,화접3교(일산),경기도,남양주시,37.659268,127.117319,37.659901,127.116874,8.0
4443,화접3교(퇴계원),경기도,남양주시,37.65912,127.117164,37.659757,127.116724,8.0
4444,덕송교(일산),경기도,남양주시,37.664062,127.114004,37.664622,127.113623,7.4
4445,의정부IC4교(R-E교),경기도,의정부시,37.696371,127.048908,37.695021,127.050298,11.6
4446,의정부IC1교(R-C교),경기도,의정부시,37.695887,127.050544,37.6959,127.05191200000002,38.2
4447,의정부IC2교(R-B교),경기도,의정부시,37.69663,127.0507,37.696575,127.049531,11.7
4448,의정부IC3교(R-A2교),경기도,의정부시,37.695906,127.052018,37.696638,127.050701,35.4
4449,장암교(일산),경기도,의정부시,37.692645,127.056623,37.693893,127.054053,14.5
4450,장암교(퇴계원),경기도,의정부시,37.692141,127.056676,37.693542,127.054074,14.3
4451,장암대교(일산),경기도,의정부시,37.697441,127.04819,37.702038,127.044156,19.9
4452,장암대교(퇴계원),경기도,의정부시,37.697486,127.048258,37.70206500000001,127.043907,19.9
4453,호원1교(일산),경기도,의정부시,37.706007,127.042118,37.708536,127.040466,21.5
4454,호원2교(일산),경기도,의정부시,37.709795,127.039404,37.710539,127.038666,9.8
4455,호원2교(퇴계원),경기도,의정부시,37.70962700000001,127.03906299999998,37.710157,127.038535,6.9
4456,호원3교(일산),경기도,의정부시,37.711857,127.037146,37.712343,127.036513,9.4
4457,장흥교,경기도,양주시,37.72208300000001,126.991695,37.722567,126.99078,2.7
4458,송추1교(일산),경기도,양주시,37.720678,126.985597,37.719821,126.983859,12.9
4459,송추2교(일산),경기도,양주시,37.720678,126.985597,37.715938,126.978194,16.0
4460,송추2교(퇴계원),경기도,양주시,37.718111,126.981504,37.715798,126.978393,16.0
4461,송추IC2교(일산),경기도,양주시,37.712994,126.974253,37.712694,126.97383700000002,8.8
4462,송추IC1교,경기도,양주시,37.713781,126.97589,37.714379,126.975933,7.8
4463,송추3교(일산),경기도,양주시,37.711237,126.971868,37.709332,126.969287,18.8
4464,송추3교(퇴계원),경기도,양주시,37.711157,126.972163,37.709119,126.969652,18.8
4465,삼하1교(일산),경기도,양주시,37.683882,126.930151,37.683317,126.928981,23.7
4466,삼하1교(퇴계원),경기도,양주시,37.683648,126.930322,37.683109,126.929121,23.3
4467,삼하2교(일산),경기도,양주시,37.681135,126.922331,37.681037,126.922004,8.1
4468,삼하3교,경기도,양주시,37.678078,126.915186,37.67792100000001,126.91488,15.3
4469,공릉천1교(일산),경기도,고양시 덕양구,37.677664,126.914207,37.676216,126.911471,11.3
4470,공릉천2교(일산),경기도,고양시 덕양구,37.674537,126.908233,37.673989,126.906887,7.9
4471,공릉천2교(퇴계원),경기도,고양시 덕양구,37.674401,126.908426,37.673853,126.907053,8.0
4472,공릉천3교(일산),경기도,고양시 덕양구,37.673204,126.899355,37.673344,126.897204,12.5
4473,공릉천3교(퇴계원),경기도,고양시 덕양구,37.673204,126.899355,37.673344,126.897204,12.5
4474,대자교(일산),경기도,고양시 덕양구,37.673658,126.892198,37.673686,126.891748,7.0
4475,대자교(퇴계원),경기도,고양시 덕양구,37.673403,126.892169,37.673431,126.891715,7.0
4476,통일로IC1교(R-D교),경기도,고양시 덕양구,37.674534,126.883346,37.674644,126.881532,10.5
4477,통일로IC2교(R-A교),경기도,고양시 덕양구,37.673889,126.883313,37.674105,126.881511,10.7
4478,통일로IC교(일산),경기도,고양시 덕양구,37.712994,126.974253,37.712694,126.97383700000002,9.2
4479,통일로IC교(퇴계원),경기도,고양시 덕양구,37.673814,126.886818,37.67399,126.884785,9.2
4480,공릉천4교(일산),경기도,고양시 덕양구,37.674305,126.88333,37.674466,126.881527,9.3
4481,공릉천4교(퇴계원),경기도,고양시 덕양구,37.674118,126.883335,37.674275,126.881522,9.3
4482,신원교,경기도,고양시 덕양구,37.673993,126.880846,37.674973,126.880435,6.8
4483,원당천교(일산),경기도,고양시 덕양구,37.66770800000001,126.855094,37.668001,126.852852,10.5
4484,원당천교(퇴계원),경기도,고양시 덕양구,37.667526,126.855057,37.667814,126.85282,10.5
4485,수역교,경기도,고양시 덕양구,37.668121,126.851213,37.668104,126.851352,8.0
4486,고양IC1교(R-A교),경기도,고양시 덕양구,37.658948,126.826018,37.659607,126.827048,8.0
4487,성사1교(일산),경기도,고양시 덕양구,37.668439,126.84944,37.668608,126.848099,7.0
4488,성사1교(퇴계원),경기도,고양시 덕양구,37.668269,126.849408,37.66843400000001,126.848067,7.0
4489,성사2교(일산),경기도,고양시 덕양구,37.668706,126.847241,37.66888400000001,126.846045,10.0
4490,성사2교(퇴계원),경기도,고양시 덕양구,37.668557,126.847005,37.668714,126.845782,10.0
4491,주교1교(일산),경기도,고양시 덕양구,37.668038,126.834295,37.667588,126.832906,7.0
4492,주교1교(퇴계원),경기도,고양시 덕양구,37.667855,126.834375,37.667414,126.833008,7.0
4493,주교2교(일산),경기도,고양시 덕양구,37.666777,126.830957,37.666462,126.830255,7.6
4494,주교2교(퇴계원),경기도,고양시 덕양구,37.666551,126.830936,37.666225,126.830228,7.6
4495,주교3교(일산),경기도,고양시 덕양구,37.664033,126.82615,37.66236,126.823967,8.0
4496,주교3교(퇴계원),경기도,고양시 덕양구,37.664033,126.82615,37.662224,126.824122,8.0
4497,고양IC교(일산),경기도,고양시 덕양구,37.657748,126.818956,37.657234,126.818447,7.4
4498,고양IC교(퇴계원),경기도,고양시 덕양구,37.657678,126.819219,37.657164,126.818701,7.4
4499,산황1교(일산),경기도,고양시 일산동구,37.650661,126.812036,37.648962,126.810341,8.5
4500,산황1교(퇴계원),경기도,고양시 일산동구,37.650542,126.812224,37.648826,126.810561,8.5
4501,산황2교(일산),경기도,고양시 일산동구,37.64799,126.809427,37.647833,126.80929,9.2
4502,산황2교(퇴계원),경기도,고양시 일산동구,37.647793,126.809516,37.647644,126.809368,9.2
4503,내곡교(일산),경기도,고양시 일산동구,37.646289,126.807747,37.643673,126.80598700000002,11.0
4504,내곡교(퇴계원),경기도,고양시 일산동구,37.646221,126.808037,37.643622,126.806256,11.0
4505,대곡교(일산),경기도,고양시 덕양구,37.642352,126.805374,37.638019,126.80458,10.0
4506,대곡교(퇴계원),경기도,고양시 덕양구,37.642038,126.805546,37.63769600000001,126.804881,10.0
4507,송추IC3교,경기도,양주시,37.710209000000006,126.97163,37.71005,126.970949,8.7
4508,의정부IC5교,경기도,의정부시,37.692447,127.054732,37.692604,127.055268,8.4
4509,호원1교(퇴계원),경기도,의정부시,37.705892,127.041861,37.708422,127.040145,19.8
4510,호원3교(퇴계원),경기도,의정부시,37.711547,127.036921,37.71210900000001,127.036169,8.5
4511,송추1교(퇴계원),경기도,양주시,37.720442,126.985778,37.719614,126.984019,12.9
4512,덕송교(퇴계원),경기도,남양주시,37.663954,127.11379,37.664519,127.113393,7.4
4513,송추IC2교(퇴계원),경기도,양주시,37.712741,126.974286,37.712448,126.973873,8.8
4514,삼하2교(퇴계원),경기도,양주시,37.680989,126.922441,37.680898,126.922119,8.1
4515,공릉천1교(퇴계원),경기도,고양시 덕양구,37.677385,126.914096,37.675929,126.911376,11.3
4516,호원IC 1교(R-A교),경기도,의정부시,37.708562,127.039828,37.708679,127.041915,27.9
4517,호원IC 2교(R-D2교),경기도,의정부시,37.705859,127.041448,37.705859,127.04231,11.9
4518,호원IC 3교(R-B교),경기도,의정부시,37.708647,127.041858,37.707278,127.041727,21.1
4519,안말교(확장),경기도,의정부시,37.712973,127.039003,37.713942,127.03851,24.8
4520,호원1교(확장),경기도,의정부시,37.706056,127.042229,37.708594,127.040599,20.9
4521,벽제교(문산),경기도,고양시 덕양구,37.669269,126.887785,37.670521,126.887219,4.0
4522,벽제교(서울),경기도,고양시 덕양구,37.669134,126.887652,37.670501,126.887006,3.7
4523,선동교(양양),경기도,하남시,37.578637,127.179149,37.578781,127.179634,5.5
4524,영덕1교,경기도,용인시 기흥구,37.278579,127.079622,37.279002,127.078442,5.3
4525,여수내교,경기도,수원시 영통구,37.288217,127.067144,37.28928,127.066452,7.0
4526,동역교,경기도,용인시 수지구,37.291301,127.065191,37.292011,127.064727,7.7
4527,상현교,경기도,용인시 수지구,37.295711,127.062381,37.297098,127.061549,5.6
4528,상현1교,경기도,용인시 수지구,37.29825200000001,127.060814,37.298762,127.060492,10.2
4529,광교IC교,경기도,용인시 수지구,37.2982,127.060465,37.298724,127.060221,7.9
4530,길마재교,경기도,수원시 영통구,37.309882,127.054066,37.311529,127.053551,32.0
4531,성복교,경기도,용인시 수지구,37.317807,127.053583,37.319038,127.053958,12.0
4532,서수지IC교,경기도,용인시 수지구,37.323368,127.056228,37.324567,127.057005,13.0
4533,수지교,경기도,용인시 수지구,37.331059,127.058867,37.336783,127.058706,38.0
4534,동천육교,경기도,용인시 수지구,37.343626,127.059867,37.344332,127.05926399999998,7.2
4535,손곡교,경기도,용인시 수지구,37.344672,127.059044,37.345119,127.059167,4.9
4536,고기교,경기도,용인시 수지구,37.355735,127.063706,37.356515,127.063652,10.4
4537,대장1교,경기도,성남시 분당구,37.359035,127.063362,37.36141,127.062938,38.0
4538,대장2교,경기도,성남시 분당구,37.363156,127.06271,37.363649,127.062651,16.6
4539,서분당(고기)IC교,경기도,성남시 분당구,37.359771,127.063317,37.360831,127.063883,34.0
4540,하산운교,경기도,성남시 분당구,37.387711,127.069885,37.393806,127.071066,29.9
4541,서판교IC1교,경기도,성남시 분당구,37.388911,127.06981,37.390859000000006,127.070196,29.9
4542,서판교IC2교,경기도,성남시 분당구,37.388755,127.070349,37.390823,127.070607,29.9
4543,금토1교,경기도,성남시 수정구,37.403277,127.076201,37.403543,127.076391,8.5
4544,금토2교,경기도,성남시 수정구,37.40626,127.078393,37.408425,127.079997,24.0
4545,금토3교,경기도,성남시 수정구,37.413027,127.083414,37.415498,127.085233,26.2
4546,고등교,경기도,성남시 수정구,37.426349,127.09049,37.430196,127.09051200000002,42.9
4547,고등IC1교,경기도,성남시 수정구,37.426498,127.09091399999998,37.429813,127.09093500000002,20.0
4548,고등IC2교,경기도,성남시 수정구,37.42698,127.09126299999998,37.428492,127.091225,16.0
4549,신대교,경기도,수원시 영통구,37.283366,127.070449,37.284271,127.069689,7.0
4550,광교IC1교,경기도,수원시 영통구,37.298977,127.05949,37.298901,127.059419,7.9
4551,남양호교,경기도,화성시,37.055945,126.881659,37.056883,126.87793,10.2
4552,독정3리천교,경기도,화성시,37.057217,126.876493,37.057422,126.875715,8.2
4553,장안교,경기도,화성시,37.058731,126.871281,37.058789,126.871166,6.3
4554,정든교,경기도,화성시,37.062385,126.865206,37.062466,126.865115,6.9
4555,독정천교,경기도,화성시,37.069471,126.859378,37.069899,126.859072,9.1
4556,대남교,경기도,화성시,37.081676,126.851757,37.081924,126.851623,7.7
4557,어은교,경기도,화성시,37.094651,126.844151,37.094745,126.844089,6.7
4558,수촌1교,경기도,화성시,37.099728000000006,126.840991,37.099846,126.840913,6.0
4559,수촌2교,경기도,화성시,37.10078,126.840277,37.101012,126.840095,7.9
4560,금의1교,경기도,화성시,37.112727,126.826378,37.112794,126.826276,6.2
4561,금의2교,경기도,화성시,37.115591,126.822524,37.11591,126.822116,10.5
4562,금의3교,경기도,화성시,37.116473,126.821373,37.116693,126.821102,10.5
4563,금의4교,경기도,화성시,37.117799,126.819552,37.11790300000001,126.819421,7.8
4564,조암IC교,경기도,화성시,37.118427,126.818691,37.118631,126.818417,7.6
4565,주곡1교,경기도,화성시,37.129108,126.811025,37.129311,126.810953,7.0
4566,주곡2교,경기도,화성시,37.136395,126.808319,37.136517,126.808284,6.7
4567,주곡3교,경기도,화성시,37.137708,126.807828,37.137826,126.807799,8.7
4568,화옹교,경기도,화성시,37.139273,126.807249,37.139711,126.80709,8.9
4569,화성교,경기도,화성시,37.139273,126.807249,37.142846,126.805918,9.8
4570,남양교,경기도,화성시,37.14874,126.803738,37.15096,126.80292,12.0
4571,장덕교,경기도,화성시,37.166124,126.795656,37.166244,126.795527,8.7
4572,마도교,경기도,화성시,37.166124,126.795656,37.171309,126.788066,12.6
4573,상현교,경기도,화성시,37.172711,126.786097,37.172814,126.785968,8.7
4574,신남교,경기도,화성시,37.175613,126.783077,37.176139,126.78266399999998,8.1
4575,청원교,경기도,화성시,37.178003,126.78143,37.178161,126.781339,10.7
4576,석교교,경기도,화성시,37.197614,126.768228,37.197747,126.768099,7.4
4577,슬항1교,경기도,화성시,37.19889600000001,126.767096,37.199405,126.766646,9.6
4578,슬항2교,경기도,화성시,37.201789,126.764532,37.201894,126.764454,6.7
