교량명,도로노선명,시도명,시군구명,시군구코드,소재지지번주소,교량시작점위도,교량시작점경도,교량종료점위도,교량종료점경도,교량높이
옥산2교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 장평리,0,0,0,0,5
옥산교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 장평리,0,0,0,0,3.5
왕산교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 모현읍 왕산리,0,0,0,0,5.7
외어둔교,국가지원지방도57호선,경기도,용인시 처인구,41461,경기도 용인시 처인구 운학동,0,0,0,0,3
요산교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 이동읍 화산리,0,0,0,0,2
용담교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 사암리,0,0,0,0,5
인정교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 포곡읍 둔전리,0,0,0,0,5
좌항교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 좌항리,0,0,0,0,4
주리교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 가창리,0,0,0,0,3.5
주북교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 주북리,0,0,0,0,3
중복교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 남사면 방아리,0,0,0,0,3
하산교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 옥산리,0,0,0,0,2.5
학일2교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 학일리,0,0,0,0,2
학일교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 학일리,0,0,0,0,2
백암교,지방도325호선,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 근창리,37.163681,127.371192,37.164027,127.371704,3
서리교,지방도321호선,경기도,용인시 처인구,41461,경기도 용인시 처인구 이동읍 서리,37.193894,127.190023,37.193905,127.190265,3
하반교,지방도321호선,경기도,용인시 처인구,41461,경기도 용인시 처인구 이동읍 천리,37.194943,127.195709,37.194824,127.195964,2
미륵뜰교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 미평리,0,0,0,0,2
목신교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 목신리,0,0,0,0,2
야광교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 독성리,0,0,0,0,2
후동교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 죽능리,0,0,0,0,2
가재월교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 가재월리,0,0,0,0,2
생안교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 미평리,0,0,0,0,2
두창교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 두창리,37.17267,127.340011,37.173322,127.34011,2
가재월2교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 가재월리,0,0,0,0,2
목신2교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 목신리,0,0,0,0,2
야광2교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 독성리,0,0,0,0,2
가재월1교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 가재월리,0,0,0,0,2
미평교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 맹리,0,0,0,0,2
새마을교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 사암리,0,0,0,0,2
삼박1교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 사암리,0,0,0,0,2
좌항2교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 좌항리,0,0,0,0,2
맹3교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 맹리,0,0,0,0,2
맹4교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 맹리,0,0,0,0,2
맹6교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 맹리,0,0,0,0,2
성리교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 독성리,0,0,0,0,2
고초1교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 문촌리,0,0,0,0,3
문촌4교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 문촌리,0,0,0,0,2
문촌2교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 문촌리,0,0,0,0,2
성리2교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 독성리,0,0,0,0,2
대성교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 맹리,0,0,0,0,2
한빛2교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 좌항리,0,0,0,0,2
지산교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 맹리,0,0,0,0,2
한빛교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 좌항리,0,0,0,0,2
죽능교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 독성리,0,0,0,0,2
삼박3교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 사암리,0,0,0,0,2
연수원2교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 맹리,0,0,0,0,2
중터교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 독성리,0,0,0,0,2
골안1교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 두창리,0,0,0,0,2
골안2교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 두창리,0,0,0,0,2
후평교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 죽능리,0,0,0,0,2
배기2교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 원삼면 고당리,0,0,0,0,2
6련박스교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 대대리,0,0,0,0,2
갈갱이교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 주북리,0,0,0,0,2
삼부교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 양지리,0,0,0,0,2
주북1교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 주북리,0,0,0,0,2
송문교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 송문리,0,0,0,0,2
대대1교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 대대리,0,0,0,0,2
운다교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 대대리,0,0,0,0,2
배실1교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 주북리,0,0,0,0,2
갈현교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 주북리,0,0,0,0,2
극동교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 송문리,0,0,0,0,2
반정3교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 송문리,0,0,0,0,2
반정5교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 송문리,0,0,0,0,2
주북천교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 주북리,0,0,0,0,2
남곡1교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 남곡리,0,0,0,0,2
공세울6교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 제일리,0,0,0,0,2
제일교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 제일리,0,0,0,0,2
대신교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 제일리,0,0,0,0,2
음달안1교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 대대리,0,0,0,0,2
샘골교,지방도318호선,경기도,용인시 처인구,41461,경기도 용인시 처인구 이동읍 천리,0,0,0,0,3
묵방교,지방도318호선,경기도,용인시 처인구,41461,경기도 용인시 처인구 이동읍 묵리,0,0,0,0,3
굴암교,지방도318호선,경기도,용인시 처인구,41461,경기도 용인시 처인구 이동읍 묵리,0,0,0,0,3.5
개명교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 이동읍 화산리,0,0,0,0,3
구산정교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 남사면 봉무리,0,0,0,0,4
신산정교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 남사면 북리,0,0,0,0,3.5
마평육교,일반국도45호선,경기도,용인시 처인구,41461,경기도 용인시 처인구 마평동,37.231649,127.231812,37.232606,127.23215,12
음달안4교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 대대리,0,0,0,0,2
온누리2교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 추계리,0,0,0,0,2
철목3교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 평창리,0,0,0,0,2
철목4교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 평창리,0,0,0,0,2
식송교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 식금리,0,0,0,0,2
식송1교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 식금리,0,0,0,0,2
식송8교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 식금리,0,0,0,0,2
휴암교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 추계리,0,0,0,0,2
(신)추계교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 추계리,0,0,0,0,2
(구)추계교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 추계리,0,0,0,0,2
평촌1교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 제일리,0,0,0,0,2
평촌2교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 추계리,0,0,0,0,2
평촌3교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 평창리,0,0,0,0,2
무명교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 양지리,0,0,0,0,2
용동교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 양지리,0,0,0,0,2
무명교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 남곡리,0,0,0,0,2
우정교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 양지리,0,0,0,0,2
가장교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 주북리,0,0,0,0,2
무명교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 주북리,0,0,0,0,2
작박교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 양지면 주북리,0,0,0,0,2
금어3교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 포곡읍 금어리,0,0,0,0,2
야영장진입교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 포곡읍 금어리,0,0,0,0,2
응달2교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 포곡읍 금어리,0,0,0,0,2
응달1교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 포곡읍 금어리,0,0,0,0,2
금어1교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 포곡읍 금어리,0,0,0,0,2
신우교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 포곡읍 금어리,0,0,0,0,3
금천교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 포곡읍 금어리,0,0,0,0,2
봉천교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 백봉리,0,0,0,0,3
숙골교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 가창리,0,0,0,0,2.5
수정교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 가창리,0,0,0,0,3
용천1교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 용천리,0,0,0,0,2.7
용천5교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 용천리,0,0,0,0,2.7
백암1리교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 백암리,0,0,0,0,2.5
대흥교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 백봉리,0,0,0,0,2.3
백봉2교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 백봉리,0,0,0,0,2
황석5교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 석천리,0,0,0,0,3
황석8교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 석천리,0,0,0,0,2.8
황석교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 석천리,0,0,0,0,2
용천2교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 용천리,0,0,0,0,2.4
용천6교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 용천리,0,0,0,0,2.3
용천교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 용천리,0,0,0,0,2
가창1교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 가창리,0,0,0,0,3
가창2교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 가창리,0,0,0,0,3
지내리진입1교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 백봉리,0,0,0,0,2
지내리진입교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 백봉리,0,0,0,0,2
협동소교량(1),시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 박곡리,0,0,0,0,2
백동교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 백봉리,0,0,0,0,2
백봉소교량,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 백봉리,0,0,0,0,2
백봉소교량(3),시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 백봉리,0,0,0,0,2
협동2교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 박곡리,0,0,0,0,2
박석교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 박곡리,0,0,0,0,2
상촌교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 박곡리,0,0,0,0,2
청계교,시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 박곡리,0,0,0,0,2
협동교(2),시도,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 석천리,0,0,0,0,2
